Ticker,YearMonth,DailyReturn,Return_7d,Return_14d,Return_30d,Volatility_14d,Volatility_30d,DownsideVol_30d,Sharpe_30d,MA_Spread,RSI_14,Volume_norm,BB_Position,MACD_Signal,Volume_Surge,Momentum_Accel,ATR_norm,Position_52w,Return_12m_skip1,Vol_Regime,MeanRev_Z,ESG_Score,Forward_Return,Regime,ESG_Risk_Label,Anomaly_Score,Anomaly_Raw
LRCX,2024-07,0.0776503319520822,-0.0571305944215254,-0.1308564538797855,-0.1387863611396129,0.0453906920177865,0.0343359716994683,0.0237825073666017,-2.029950253812708,-0.0940558646009523,42.44295853501335,0.0406441129844435,0.2941735978709273,-1.432021064711538,1.7258188507871897,0.0816557667180875,0.0501924510808249,0.6238951466565781,0.4906693147054992,1.562706416001717,-0.9235976687782904,1410.0,-0.108799222782115,AI bull run,0,-1,-0.5616084781120922
LRCX,2025-09,0.0214356002815543,0.0570785445634953,0.2496683874719585,0.3568405379223136,0.0240985252353824,0.0219471370850959,0.0098140686056619,7.561034774790666,0.1874801655200486,79.32348415546325,-0.0025565458467903,0.8161292077585235,0.8528969369535453,0.8857513810922848,-0.2997619933588182,0.0308622112439404,0.9999999999866416,0.1918754562887052,0.7441717419589992,2.41018888727035,749.0,0.178274337038119,current,2,-1,-0.5519819638030431
LRCX,2026-01,-0.059273829109798,0.0221989444044774,0.0691519028894345,0.4299891181510158,0.0347778496942299,0.0381056231018202,0.0157069457914383,5.283976808873508,0.1512288961024931,63.506092936854174,0.0279962194971175,0.744803347425299,0.7500170115732949,1.2937072672655312,-0.4077901737465383,0.0505715468787804,0.9223499620100089,1.3336191064676224,1.330176847920328,1.792633641007503,1362.0,0.0018418076596844,current,0,-1,-0.5738548556430197
LULU,2020-03,-0.0226358633308502,0.1487183162345069,-0.0216269346681425,-0.268796069056392,0.0893145868191749,0.0661409905520692,0.0470997932023848,-1.956234047527292,-0.0663419981762477,47.1925361977261,-0.0162262542520843,0.5474114563564321,4.870644771440212,0.6471900929346072,0.4175143852908989,0.1013867425551605,0.4055333485276887,0.3829143788547409,3.2993127915603204,-1.0414631785608086,1130.0,0.1790028600870898,COVID crash,1,-1,-0.6508803676216164
LULU,2020-05,0.0551297093576899,0.1936677209823549,0.2609773485304432,0.4345810153502585,0.0291447961100578,0.0330507886583884,0.0160222013005102,6.064808187102459,0.2506129617503776,79.01050060553234,0.0695738248945559,0.9999830985839956,4.229457508539417,2.5222528880857067,-0.2409132943679035,0.0380277968685899,0.9999999999937936,0.4185534575381022,1.0698779028920138,2.448827830462061,1130.0,0.0396867824721109,COVID recovery,1,-1,-0.6116911062713538
LULU,2022-09,-0.0688162133705456,-0.1212121153981194,-0.2074615714173985,-0.1615380412094377,0.0294252214206995,0.0301552248779246,0.0187026817688761,-2.8506052921781637,-0.122945357757746,34.25565757175484,0.0671754362570949,0.0005194712585769,-5.263042597000135,1.8254122856613428,0.0403259258113182,0.0437524251704736,0.1000453194351038,-0.2588090377876528,0.9364578592528126,-1.725744919680858,1130.0,0.1769924574990651,rate-hike bear,1,-1,-0.559159267416257
LULU,2025-03,-0.0341227055323394,-0.1275697737438412,-0.113831364162054,-0.2280462441023455,0.0448910822158228,0.0333551029118271,0.0274962460714493,-3.8175306599287153,-0.1652659151916242,26.97666297517398,0.0602932311672244,-0.1138031995760695,-1.4322966613878574,1.7345232879995436,0.1004764703585042,0.0523261140134091,0.2644865843575207,-0.0612386551296542,1.3519679768498083,-2.4572199223082016,1089.0,-0.0434183870943396,current,1,-1,-0.5599783782521648
LULU,2025-07,-0.0287693243875015,-0.1044969171698416,-0.1521288595121045,-0.14740645671256,0.0203441041533621,0.020204583643417,0.0132957725265642,-4.00985576342075,-0.1235104477002379,24.329586930961227,0.0172179840174297,-0.0473262545135163,-0.9776713283622982,1.4080914910305389,0.0429095395427183,0.0303908791939935,0.0,-0.0537003579803944,0.6327709536558979,-1.4854693541953627,1416.0,0.0083279219025145,current,0,-1,-0.5592207699496976
LUV,2020-02,-0.0094361132273307,-0.1912099901786993,-0.193328628897628,-0.1606396148039091,0.0254287903896701,0.0229470284316798,0.018021585990147,-3.8457051659479897,-0.1640676634664029,18.16818986387393,0.0627423078162643,-0.0637178542254418,-1.260002246060279,2.4911765138663786,-0.0305703753747902,0.0378096474193664,0.0,0.0290284607354365,1.88691792732862,-3.686341521223103,1065.0,-0.2290536920337497,COVID crash,1,-1,-0.5838624506994673
LUV,2020-03,0.0145300822820724,0.1149030212639694,-0.161920554895799,-0.3793914166689451,0.0921254123996784,0.0669269131284906,0.0435065169562736,-3.221464387112765,-0.1694233433230604,40.01344781158455,-0.0098507224935465,0.3244161809594654,0.3800885690790747,0.6754726579646728,0.4942944379329146,0.1379628434570231,0.1730067899077931,-0.0946459820832876,3.8061161568618886,-1.6428228110633127,1065.0,-0.1190603078097459,COVID crash,1,-1,-0.691948161838352
LUV,2020-04,0.0090408741007439,0.0378610424279555,-0.1431314799289801,-0.1109531678052603,0.033436282151965,0.0558094882294484,0.0364402471382568,-0.6761538190469705,-0.048542172343869,43.45662707829443,0.0901569060142374,0.4605702674467517,0.3653787499666721,2.824323902592583,0.1488142102332158,0.063977156423266,0.0732735332407651,-0.3297322765707082,2.069895516438097,-0.9744672001546694,1065.0,0.0271999371722768,COVID recovery,1,-1,-0.5593453074201878
LUV,2023-10,-0.0124388936473742,-0.0814048578953894,-0.1515266347153554,-0.2310618144989985,0.0172256563484665,0.0155610421299329,0.0125688156889584,-8.774409434464205,-0.1369335543471189,17.493805114250122,0.029623499923684,0.0854225325577827,-0.1413081007331122,1.4273584662258674,0.1496569566036091,0.0328384957711609,0.0,-0.2332029761357448,0.8646549438375946,-1.9487864485866224,1065.0,0.1502473409443445,AI bull run,1,-1,-0.5777288704207834
LVS,2020-03,-0.0234537726569405,-0.0193952103759609,-0.1092482657538084,-0.3644768377435019,0.0839904461380418,0.0640790363183451,0.0452872359467547,-3.204958826358111,-0.1619104905053466,39.6367192328869,-0.028039445277689,0.3354663095760152,0.5771844569874309,0.5216804568709054,0.345081627367541,0.1528290883977682,0.1371259567504178,-0.0449219491005355,2.9294339926939115,-1.5778462471446737,675.0,0.1532369897261905,COVID crash,2,-1,-0.6898524588225933
LVS,2020-04,-0.0177950992073515,0.1801424073199136,0.0033429627734464,0.2744162142337858,0.0532153107175807,0.0557746369174819,0.0310742888597058,2.740420330414203,0.0822463857503056,53.836061953620415,-0.0108346846090667,0.754288067206997,0.748372326012155,0.7450777192501192,-0.0942738069138722,0.0667579181475932,0.2960084616820949,-0.3371762574405232,1.8454234544668209,-0.3094015147287751,675.0,-0.001666037473591,COVID recovery,2,-1,-0.593510417541549
LVS,2021-07,-0.0148871109872187,-0.1430593717586201,-0.1699332185149384,-0.2177687563640442,0.022695186157108,0.0211712799137158,0.0134246230609254,-5.950605840715016,-0.1471894834722606,25.22621120698011,0.0056389919254504,0.041443415353095,-0.4342764748856091,0.9942030479085884,0.074709384605424,0.0393995643989284,0.0,0.1580218836860207,0.9754226220037794,-2.460858805899302,675.0,0.0533649886119516,COVID recovery,2,-1,-0.5666712575871521
LVS,2021-11,-0.0440152906213986,-0.076005286353158,-0.1329116578445571,-0.1103898748173534,0.0308436458506505,0.0308489476841917,0.0142782648511986,-1.7693962259816,-0.1011181361292059,36.3222859222315,0.042916721123456,-0.1322432620636791,-0.4332437041349763,1.879324948070112,0.0343845884641953,0.0462421332423334,0.000979798671544,-0.3033565949115282,1.2515923422234925,-1.7728516841585895,675.0,0.0567099954146113,COVID recovery,2,-1,-0.5520057140135368
LVS,2022-11,0.0488132465683763,0.0738196449679735,0.1724656680600595,0.3065551292463662,0.0227493795525326,0.0325779780184274,0.0193384064119379,4.616148502200246,0.1580015211964224,72.06485127136034,0.0285025664282937,1.000668699775166,0.2183064001017216,1.7363275907976936,-0.2327354842783926,0.036934220577811,0.9477869493816292,0.0670973046099561,0.9371093776807244,2.4437901223315155,675.0,0.0262595694474225,rate-hike bear,2,-1,-0.5532863854828313
LYB,2019-05,-0.0408218064350701,-0.089850614616053,-0.101742308093277,-0.190823954752582,0.018024598556399,0.0147807807815153,0.011161288773042,-7.439082521987194,-0.1104660191989289,25.68042867339741,0.0307596592205432,-0.0319458474440753,-0.2408972863080916,1.5930837937238287,0.100973340136529,0.0264646869094508,0.0,-0.209277922939737,0.870647110211105,-2.4784108691769733,761.0,0.1600002218326042,2018 volatility,2,-1,-0.570323094449898
LYB,2020-01,-0.0669859101247553,-0.1013388535841964,-0.1293748477010103,-0.1792979733898982,0.0234056842805189,0.016986675484288,0.0148480121623065,-6.001279689807692,-0.1361526207039981,21.282322790084574,0.0885270667241602,-0.1081976604300816,-0.6565098309580313,2.7310338607916,0.0779591198057018,0.031668583321346,0.3619814940309849,0.1417575890335631,0.9365308589272884,-3.642750068725367,761.0,-0.082198822296669,2018 volatility,2,-1,-0.5720954389786611
LYB,2020-03,0.0010084149504794,0.1816665305505265,-0.0809260042691054,-0.3805208496861599,0.1167288507738384,0.0880493714843205,0.0602377891027461,-2.148571408178879,-0.1676944327448414,41.76554667973616,-0.0110815046801088,0.4590200522533259,1.0720536411395152,0.6231511773112953,0.5621873802366865,0.1207218853073944,0.24517460290535,-0.0986756623109019,3.591668230176144,-1.344119973919328,761.0,0.167640991391089,COVID crash,2,-1,-0.7020535269074774
LYB,2020-04,-0.0330385198165855,0.2427617110341045,-0.0166298583836007,0.4283949174729395,0.054764495677527,0.0618653866341632,0.0317449093272593,3.538391380440322,0.1451210495551214,56.55142267595002,0.0176795920984236,0.8034773428405517,0.8856832217412409,1.4288108842814866,-0.185633206438835,0.0608282606090747,0.3836575074031969,-0.3948625885435747,1.7418073389514035,-0.1606579473754408,761.0,0.1002583409430397,COVID recovery,2,-1,-0.608707041243219
LYB,2025-04,-0.0105390415533928,0.0339251986286091,-0.0270768836365561,-0.2247969935045248,0.0320490849083242,0.0421574073965565,0.0287243736645714,-2.8571403044242176,-0.070197226639306,40.99989207299637,-0.0160177519276643,0.4931419612408415,0.6614173057306498,0.6545953569931002,0.2587221921331339,0.0435860454588593,0.1160611355412883,-0.267363480481076,2.4807928245855084,-1.333639910287473,1121.0,-0.0295480452527566,current,1,-1,-0.5468254175542229
LYV,2020-02,0.052294380221016,-0.2012355547426092,-0.1581936777590739,-0.1809972647282793,0.0381057090087265,0.0291514974185714,0.0223545531574189,-3.3832714612645938,-0.144454037575695,31.689183941132725,0.124986054549943,0.072296663889699,-1.7192121479927096,3.75151573080246,-0.0202382900143298,0.052469492980507,0.1647572370932571,0.2477015201797547,1.527552769934323,-2.5080427444171067,629.0,-0.2519335405292906,COVID crash,2,-1,-0.5960276941727544
LYV,2020-03,0.0050851104259144,0.3382395481565927,0.0821233254172988,-0.3867529911128305,0.1073233935025965,0.0873362904760508,0.05240233417278,-2.265185059980061,-0.0999802241422598,46.129613969531846,0.0089823398454963,0.5711829860252862,1.9302409546126915,0.8664725612998351,0.7249925392694233,0.1457796473169833,0.3426362914715378,-0.1011166863061249,3.2111818015505644,-1.109278913580148,629.0,-0.0129784462047957,COVID crash,2,-1,-0.696131261481414
LYV,2020-04,-0.0356759056729378,0.2303262251171292,0.1724588031140768,0.5210169129452462,0.0571715798641011,0.0690379752013068,0.0378495169085664,3.769396895569997,0.1307583530618773,55.78509411945012,-0.0483824146133288,0.9360715949095648,1.4972222650164957,0.491426442816625,-0.290690687828117,0.0720175728926171,0.3299699082731183,-0.2865662552796318,1.741001129236588,-0.3340535732847882,629.0,0.0956095613472114,COVID recovery,2,-1,-0.6481207356979771
LYV,2020-05,0.0030606311164267,0.0956095613472114,0.1715920143002058,0.3505493897427825,0.0587783327162932,0.0552335582541748,0.0234311153078277,3.306781350023872,0.1599628777008597,59.33785062889152,-0.0171260566110081,0.8217229273733023,0.917428998583689,0.725732244718458,-0.254939828395571,0.0643961517216119,0.4220695378737148,-0.2448880300901741,1.198142345204182,1.4014122669611178,629.0,-0.0982505702064537,COVID recovery,2,-1,-0.5729194081669381
LYV,2022-09,0.0103640547057781,-0.0675659341512642,-0.2017636026631279,-0.2117756820427132,0.0308842195036639,0.0260626107315755,0.0191264540246231,-4.609520806000047,-0.1293694623711034,32.80283180188384,0.0219745888611684,0.202198516996533,-1.054142142421739,1.0052078855567794,0.144209747891449,0.0489404124479056,0.0432453510104322,-0.0084494312111649,0.9450378643141156,-2.0326779421771057,629.0,0.046948969645465,rate-hike bear,2,-1,-0.552067256069353
MA,2020-03,-0.0461598170729768,0.1425598848587339,-0.1045373984591359,-0.2921110451196542,0.0832137145069657,0.0640775434509628,0.0350237418775392,-2.3526416281644176,-0.1136052122465448,43.5755229587728,0.0096393459875668,0.3975433208158673,3.186583986457773,1.0602538440193552,0.4346709299783882,0.0969737929642801,0.2708481108649399,0.2897942241580882,3.5265344187167966,-1.4900365322810247,811.0,0.1383092406589674,COVID crash,2,-1,-0.6730666798409264
MA,2020-04,-0.0307376593825136,0.1207252222238566,0.020675687770965,0.2082446463730958,0.0382392860007074,0.0549113386397085,0.0219066867673858,2.2338208765907908,0.0910546083497484,55.49941812071462,-0.0127877675543718,0.8196132499094991,3.2460970689019395,0.8815070903571292,-0.0875194241492391,0.0419084006018318,0.5103723200947363,-0.025246496891313,2.076998846745932,-0.0362133622168947,811.0,0.0959571612312448,COVID recovery,2,-1,-0.5607059931256776
MA,2022-09,-0.0084737467147608,-0.0662069408657506,-0.1598016283203568,-0.2043318526784741,0.0132375878474128,0.014419243090332,0.0111885245773665,-8.244375113689985,-0.1103625495073464,22.62823466216813,0.0260309802749684,0.1253556669351648,-2.443471766806619,1.320657447314474,0.1381249118127234,0.0298335433952496,0.0,-0.0619060139170563,0.7269652774849393,-2.3288757897068346,811.0,0.1541817049443083,rate-hike bear,2,-1,-0.5694066522905912
MAA,2020-03,-0.0382710847913512,0.1774859511683251,-0.230430204658542,-0.2948463241491654,0.086916914106416,0.0636843438241853,0.0452867316040571,-2.377105127431204,-0.1624235332429223,41.48757865953753,0.0524627510921115,0.3620406562406473,0.3189749641382091,1.7963194483154017,0.4723322753174905,0.1140513965795826,0.2909667812902584,0.2837676802783451,4.439981596686248,-1.6146200702280855,722.0,0.0862852788263308,COVID crash,2,-1,-0.699273500039041
MAR,2020-02,0.036442654893722,-0.1566943037267769,-0.135856117851516,-0.1548052635099193,0.0321402388729325,0.026463560877729,0.0195978111518034,-3.1465661238963576,-0.1206887020721974,31.628298058182764,0.0818636939542389,0.1001614392323866,-2.692902332933228,2.505461118158052,-0.0018890402168576,0.0465041338459287,0.2019157825751656,0.1510049573778038,1.9889574279748683,-2.7583952481228984,1051.0,-0.3942745282217852,COVID crash,1,-1,-0.5759196498891574
MAR,2020-03,-0.0177259478131527,0.003084011084925,-0.2527220495614563,-0.481785842138438,0.0858477119555908,0.0662153358581636,0.0422300110603006,-4.682690497134852,-0.2644624490442651,34.1578416440759,-0.0179147448810948,0.3015389506750299,1.0715626901603112,0.5150294915507329,0.484869853223363,0.1878186376576704,0.1240017784666812,-0.0206537122528213,3.530560062448639,-1.734219731002651,1051.0,0.2156130114750791,COVID crash,1,-1,-0.7031199803364248
MAR,2020-04,-0.0526096489543989,0.1381724462221587,0.1184354287398783,0.4251685131983373,0.0447651826279472,0.0692983519255982,0.0271222741092954,3.231559166122791,0.158333548151773,55.93720941169647,-0.0166720453584198,0.8279203385679873,2.6286439849005983,0.8190187068872755,-0.2869960669761786,0.0562930218103109,0.3409729903935485,-0.4531166959513848,2.359822182584102,-0.3377595368581695,1051.0,-0.0268307268362789,COVID recovery,1,-1,-0.6465621345600988
MAS,2020-02,-0.0412995339110501,-0.0823898162998377,-0.1534523707189382,-0.1393462329480657,0.017155128936939,0.0168370574981307,0.0121258264541311,-4.5738929684677805,-0.1249720170073794,21.997768793849477,0.0553052670439596,-0.0449039194432297,-0.4724440066231963,1.801761056857457,0.0569564166482279,0.0333979235279434,0.4392055649828657,0.2936057204625586,1.272668157702335,-3.4944040909290277,1210.0,-0.1633591018859952,COVID crash,0,-1,-0.547116320796065
MAS,2020-03,-0.0198468689770031,0.1730572633457723,-0.1254741970975793,-0.241053746143692,0.0752599882324401,0.0560374954104757,0.0321701750423881,-2.165672499822481,-0.1126188955716275,43.01610022287018,0.0055410106693757,0.3993732460233968,0.3486013533608081,0.9781395552145002,0.4141110094894643,0.0897143789372022,0.3147072928860572,0.1162786442450116,3.4843698223095574,-1.5039482613662964,1210.0,0.1871560974371351,COVID crash,0,-1,-0.6334709960202314
MCD,2020-03,-0.0165347617521318,0.1135431299070786,-0.1216464610000341,-0.2302347490439441,0.0829101305932652,0.0611728310138798,0.0371710575719944,-1.786432275755686,-0.0907381866606146,44.96786823681063,-0.0236331873902915,0.4543405661208241,1.9258210491989605,0.5366799790785166,0.3437778789510227,0.0969112516139234,0.3523799533825476,0.1009925268844083,4.0752941661914175,-1.3333206310343948,874.0,0.1343207817650318,COVID crash,1,-1,-0.6498507745818576
MCHP,2020-03,-0.0172485370751522,0.13682103261097,-0.0762942565975934,-0.3639927704920869,0.10484490244407,0.0788236241934941,0.0499078434380164,-2.397010098839617,-0.1546425543687123,41.676690275825855,0.0048537559810886,0.4169499511825755,0.6462987132786031,0.8195292066259807,0.5008138031030569,0.1124525890641011,0.2184558406599032,0.1060591992610353,3.041712443996736,-1.455468731410953,845.0,0.2939531637159969,COVID crash,2,-1,-0.689466136267995
MCHP,2020-04,-0.0492034556580154,0.1720778056353271,0.1182921692354803,0.5138914850247238,0.0372596273844126,0.0570208909662571,0.0224670605841546,4.295715277259121,0.1669328493513105,59.12929704318543,-0.0162853695907959,0.8279374833011514,0.7568242358300928,0.8860578922789771,-0.3418136793893966,0.0440719886754702,0.5803700138685686,-0.3039671799459221,1.5757250577531288,0.2567175001441894,845.0,0.0944942570323015,COVID recovery,2,-1,-0.5953811534616889
MCHP,2022-11,0.0669632364220169,0.0724252681874877,0.1961170666132947,0.3420241250759899,0.0399346277204254,0.0345414609622393,0.0119225463005465,4.785951494318049,0.1611977005226277,67.47111560986494,0.0275188884634482,0.8351218755828824,0.2411393855758468,1.4195147795677243,-0.2695988568885021,0.038978557390845,0.729905787227589,-0.2510819551883855,1.2107830055665003,2.351495224596044,845.0,-0.1089525749894548,rate-hike bear,2,-1,-0.558278235362237
MCHP,2025-03,-0.0059548774936125,-0.0507844222690354,-0.073315571620949,-0.1252980057607822,0.0299210828264324,0.0382040359779617,0.0245696736387292,-1.5545090038242315,-0.1311611188042452,35.24138871440583,0.0196780843152222,0.1020454941420237,-0.4988270083445414,1.363555060046777,0.0745135834917467,0.0427007478817723,0.0,-0.3236670682652601,1.4849114568666526,-2.1198101472648307,1369.0,-0.0481304557809111,current,0,-1,-0.5477590363012348
MCHP,2025-04,0.003484477958433,0.1686534564303028,0.0262807040539618,-0.1498154236890196,0.0537079159345318,0.0762225862001194,0.0437963182477743,-0.559704957650995,0.0296364051768618,52.67690119340506,-0.0085569499916821,0.7719783407662124,1.3070510036949048,0.6983667566531466,0.3184688801193225,0.0573846594220674,0.1726813471915846,-0.4699515011817564,2.316623376222905,-0.5793160484666884,1291.0,0.2595485080887738,current,0,-1,-0.6091094370198821
MCK,2020-03,-0.0199970111024563,0.0823396517533077,0.000665979496558,-0.1908577132105299,0.0788945937015934,0.0606708622867349,0.0284266637980167,-1.3863286269878194,-0.0387361938381114,49.403041433878464,-0.0481739698054601,0.5856441187177469,1.3439856584157417,0.3381750578791682,0.2731973649638376,0.0970248381851342,0.4062342369187953,0.2805676854421608,2.5822594610215504,-0.8114478649283089,1228.0,0.0442852377305378,COVID crash,0,-1,-0.6202768513408079
MCO,2020-03,-0.0482406028629667,0.2030712979823579,0.0011359060133837,-0.2449173265494477,0.0932217376102456,0.0748066959409013,0.0412232471248641,-1.408686633886684,-0.0664475468515113,47.81134233987654,-0.01189309910663,0.5240611807912566,4.44395804566531,0.7106436810631568,0.4479886245318056,0.0971023809506996,0.3879390829636219,0.4198797879515501,4.095314898272839,-1.0463452492751442,1298.0,0.1531911646441339,COVID crash,0,-1,-0.6863048847807426
MCO,2020-04,-0.0434545158827358,0.068518237252436,0.0091854383976734,0.3989098844230885,0.0322284844099701,0.052942504561136,0.0211667546935031,3.762135528538017,0.0904569105881575,54.544515224660216,0.0185548762542491,0.6617278079630552,1.747139875602172,1.4230264670480506,-0.3303916471706525,0.0440988890837137,0.6587690804857027,0.1009369901455736,1.9069347823786449,0.2728372643597746,1298.0,0.0963923132418664,COVID recovery,0,-1,-0.5733020547512061
MCO,2022-09,-0.0139924432952301,-0.088451253368292,-0.1985296594250774,-0.2399486523477157,0.0144481030345225,0.0177429507977508,0.0132884352128323,-8.007625190638826,-0.1351352426360728,21.78099182147595,0.031274969544203,0.1132172560196314,-2.946527093220832,1.298771485816723,0.1514973989794237,0.0325191290006515,0.0,-0.1919633494882346,0.9064032724433106,-2.326513082311992,1298.0,0.0895067012452854,rate-hike bear,0,-1,-0.5718831214380722
MDLZ,2020-03,-0.0205358649807336,0.1629691846389109,-0.0374509081910047,-0.1555511964009143,0.069256352651976,0.0511323421082862,0.0271369472573732,-1.354772761339202,-0.0305830163973444,49.72458966977088,-0.0119105747419159,0.5408215948464393,0.5032101369926538,0.707525843623225,0.3185203810398253,0.0788251965715832,0.4760459113117994,0.1359448912457284,3.481698534289667,-0.84963082102635,1445.0,0.033305766879061,COVID crash,0,-1,-0.6106001172776997
MDLZ,2022-09,-0.0324686389824716,-0.0762258775815467,-0.1083117213592024,-0.1579633266288673,0.0140265665637691,0.0133524015145723,0.009840778968705,-6.690960761221551,-0.0925788256784131,23.980209924438583,0.0476497504780749,-0.169030465448158,-0.31408249413361,1.902797150122468,0.0817374490473206,0.0229547146903057,0.0,0.0809846064294328,0.9906998997293396,-2.9025807793532064,1445.0,0.1287586398963889,rate-hike bear,0,-1,-0.5868286232796571
MDT,2020-03,-0.0203154340809665,0.1714998683125843,-0.0183426885404046,-0.194528836153067,0.0699185699700853,0.0517017637717853,0.0316169937018461,-1.805391420502764,-0.036052207774896,48.43017155743767,0.0287503990682123,0.5871944678079363,1.8169436685010216,1.33409216704632,0.3660287044656514,0.0771975137210328,0.3684247532538833,0.1489557752764263,3.6906634402314418,-1.0327716744934936,814.0,0.0893880586012167,COVID crash,2,-1,-0.6029220312750805
MDT,2021-11,-0.0324627973922384,-0.0932269779330593,-0.1274839156305062,-0.1161366310218706,0.013773776325665,0.0124528153021311,0.0098415006156558,-5.138510338992744,-0.1043624317262371,19.063675823762125,0.0643172020456751,-0.1062961636640964,-0.8591815277747417,2.2953584425259828,0.0229096530888113,0.0247623740565685,0.0,0.0753963632510563,1.0853304418017498,-2.9095208987215657,814.0,-0.03045929274827,COVID recovery,2,-1,-0.5598878000765533
MET,2020-02,-0.0266574535944194,-0.1751304129162254,-0.1717718132623551,-0.1687267407819629,0.0214683613062977,0.0191036243447062,0.0156142265396297,-4.953346441940234,-0.152695126856401,18.141748705946696,0.0559197221249233,-0.1530730712956413,-0.8235797475927225,1.9655373158416525,-0.0064036721342625,0.0318853542140089,0.200162547055173,0.1489056866311517,1.5946831312486769,-4.149159522464369,788.0,-0.2780196916046062,COVID crash,2,-1,-0.5722694772335458
MET,2020-03,-0.0455822414953336,0.2538967537806422,-0.0819820673559927,-0.4101871938890137,0.1004758945090211,0.0787638120975282,0.0480785227866343,-2.9045566604405875,-0.1656887411777676,42.38640926891191,-0.0077465887078047,0.4643942268970553,0.7971380014870975,0.7990492999134304,0.664083947669656,0.1074582821005479,0.2432620567381976,0.0475962863046093,4.266904673321574,-1.37595712134806,788.0,0.1802423153237948,COVID crash,2,-1,-0.7098976913466339
MET,2020-04,-0.0373530547968042,0.146853185161244,0.0174845957309528,0.2803408976521924,0.0409043679129804,0.0611285734634504,0.0273886185296898,2.604713940948344,0.1487642038781388,56.8297934508509,-0.0168228791728453,0.8310671448170499,0.6226827814300779,0.8219772913083448,-0.1334877124909483,0.0485429166289356,0.4336561867668985,-0.3061481366521351,2.101012561536089,-0.158467718457416,788.0,-0.0019404607364598,COVID recovery,2,-1,-0.6034166620667013
META,2019-01,0.10816387163578,0.1295655432569469,0.1559641353835628,0.1890292350060964,0.0337798615165336,0.0360569808045775,0.017943437261904,2.8204147134528808,0.1776939480075487,71.88953984319808,0.0645497059459023,1.2744273889235138,1.3457365845032483,3.093045137811906,-0.0594636917491495,0.0329825263102435,0.4562288280773585,-0.2994335289455317,1.4108480845529707,3.476278689244213,929.0,-0.0314355342930963,2018 volatility,1,-1,-0.5781770886675546
META,2020-03,0.0051221312247151,0.1140053320055187,-0.0202069037348671,-0.2341597047265123,0.0668683054701827,0.0511102546712935,0.032427979915227,-2.35128256939404,-0.0496827420080153,47.58872164025984,-0.0044455966297907,0.5668327138079182,2.677227221101445,0.7937946935517236,0.3481650367320311,0.0763659856508303,0.2692308305048459,0.1644341661594424,2.7753906814383043,-1.1242563031116772,929.0,0.227278309408712,COVID crash,1,-1,-0.576886800277262
META,2020-04,0.0541737043039296,0.198536302338329,0.1685027592082237,0.3929639249156043,0.0323352740830896,0.0365728756579149,0.0140408805584407,5.097195289858743,0.1952472893100175,67.54671350590971,0.0337657654313684,1.0743075221685197,2.9413571418460247,1.7718554233491175,-0.1944276225772752,0.0389261488437668,0.7601658220523949,-0.1358855817435955,1.5150507299075546,1.0938313090047855,929.0,0.0995554642053804,COVID recovery,1,-1,-0.5752396659931142
META,2022-02,0.0026132108233367,-0.0254455275449664,-0.0617134493343285,-0.353620375406143,0.0280499184174227,0.0543716564497033,0.0484449833897325,-3.730669316043808,-0.1823478660025322,31.409066715593696,-0.0068420146046051,0.3595300562636172,1.3499155896848407,0.5956720795609607,0.3281748478611765,0.0435009356600822,0.0684700776539652,0.1122268947565185,2.340606830559945,-1.6519783823244798,929.0,0.0536891755253736,rate-hike bear,1,-1,-0.6107049791915562
META,2022-10,-0.0608870514229754,-0.2917203428572764,-0.2752450811341947,-0.370625580642956,0.0735733123645247,0.0527075458477161,0.0456621201594479,-4.154113767452788,-0.2910449419123018,23.081452933349794,0.065105079390995,-0.1212014423310991,-3.2216910367097427,2.247560070748434,0.0789052377856796,0.0905661209273798,0.0,-0.580678048912638,1.444345857610743,-2.7146410024218697,929.0,0.2677113095257748,rate-hike bear,1,-1,-0.6576000792787067
META,2022-11,0.0789327810212112,0.0539935355270488,0.1638907279963037,-0.1106929429564184,0.0375894950080331,0.059287652502804,0.0462846257102441,-0.5418777439526659,0.0683172966295874,55.53353386142996,-0.0071094609425661,0.8023768552918837,1.7911894560554875,0.909155353766185,0.1646864784834673,0.0386355540228756,0.1134428537668827,-0.7128767648034372,1.5557980470604222,-0.4092622170125351,929.0,0.0189669649984736,rate-hike bear,1,-1,-0.5856741495896869
MGM,2020-02,-0.0376174530306581,-0.2346523542625691,-0.2168366132817425,-0.2577816218025958,0.0327302363820522,0.0295732186725599,0.0222673990896322,-5.076746029155794,-0.2123407276138565,21.641452912734565,0.0518299618030718,-0.109422074596152,-0.7844367898687115,1.9386025046700888,0.0231292675400266,0.0520008890475051,0.0920506111431357,0.1906860709175064,2.1338771455015526,-4.002904543812097,1457.0,-0.5,COVID crash,0,-1,-0.6517282400407359
MGM,2020-03,0.0234172459800625,0.2952800679271357,-0.3473451504988468,-0.628749217017234,0.168533430458657,0.1235969404580484,0.0800516534464643,-3.1908218960191883,-0.3618952816486015,35.3359438486827,0.0036723360921532,0.3892175331629436,0.5971579240590668,0.7058331122528279,0.9240292849443696,0.2265738456910105,0.171664951444535,-0.045042538199325,4.9973138566901625,-1.5290533112546885,1457.0,0.4368411903335096,COVID crash,0,-1,-0.7325448442228375
